User,Comment,VideoID,Likes,Replies
@LincolnBowling-vf5cf,Is the Kimmel show being canceled .?,4F6GGZxcICE,0.0,0.0
@Cristoviene-p5l,Best poll.<br>Chris Artes/ search,4F6GGZxcICE,0.0,0.0
@emorylewis5679,Harris isn&#39;t going to get it Trump will because everyone is starting to see what Harris is,4F6GGZxcICE,1.0,0.0
@AllanJohnSalgado,"if the Philippines was still a US territory and possibly a  state, there would be more people voting like Puerto Rico",4F6GGZxcICE,0.0,0.0
@piusvapor,"Does CNN realize that after this election, nobody is watching their channel, especially if Trump loses. I guarantee viewership will be near non existent. If she wins then Trump is no longer viable as a news source and frankly news will be so boring that no one will actually care. Maybe I will vote for Kamala after all!!    ; )",4F6GGZxcICE,0.0,0.0
@Alchemistic88,Harris getting less black voters than Biden is a massive L 😂,4F6GGZxcICE,31.0,8.0
@4thbranch834,I bet no one even knows any Kamala voters. I don&#39;t.,4F6GGZxcICE,0.0,0.0
@markr6185,💙💙 VOTE BLUE !! 💙💙,4F6GGZxcICE,0.0,0.0
@JohnSmith-nt1kj,FJB and fake news,4F6GGZxcICE,0.0,0.0
@MikeWilliams-pk6oz,I can’t believe that our government will let this maniac become president again. I don’t care if it’s or whatever it takes. I served and fought for this country and I never thought a convicted felon can be president. To be honest there’s a fear in the pit of my stomach that he might win 🤦🏾‍♂️,4F6GGZxcICE,0.0,0.0
@tabithaparker4499,Such BS! Trump/Vance 2024,4F6GGZxcICE,0.0,0.0
@kawythowy867,Hey it&#39;s the CN. fake news network.  Believe me you can&#39;t believe there&#39;s people. And that&#39;s scary.  The media is a weapon in upon itself.,4F6GGZxcICE,0.0,0.0
@christophercottrell8227,"Elon Musk already told his workers to go ahead pull out the victory cigars this weekend. He decided who will win this election, and it has already been won for Trump.",4F6GGZxcICE,0.0,0.0
@Tom.788,"Mr Trump is accusing Pennsylvanians of being cheaters. Already Trump/maga cultists are making up childish excuses for losing. 😭Waaaah!!They cheated!!😢 The refs were against us!!  Lose like a grownup, junior.",4F6GGZxcICE,0.0,0.0
@Cthomas5678,REAL women love trump and we know what a woman is!!,4F6GGZxcICE,30.0,6.0
@KCMedia33,Trump will easily win GA and NC.,4F6GGZxcICE,1.0,0.0
@craiglist187,I tell polls Im voting for Harris...just voted for Trump😅😅😅😅,4F6GGZxcICE,0.0,0.0
@meoowthunder2038,CNN FAKE news😂,4F6GGZxcICE,0.0,0.0
@RobertSellers-v9x,How is it possible that Harris is neck in neck with Trump when most Americans agree that we are suffering because of her,4F6GGZxcICE,0.0,0.0
@richiem1321,CNN Are Rotten To The Core🤢🤮,4F6GGZxcICE,0.0,0.0
@stephenpatterson4119,Not too late for you all to wake up and smell the Coffee..Do you all really support a convicted Felon and proven liar.A man who owes half a billion dollars..A man who says drinking bleach cures covid and people are eating their pets.💙💙💙💙,4F6GGZxcICE,0.0,0.0
@TXVETJEB,"Notice what they didn&#39;t tell you. Like the difference between 202 and 2024 for those that have already voted. Why didn&#39;t the tell you? Because while Harris is ahead, her margin is drasticly smaller than Biden&#39;s in 2020. She&#39;s toast in North Carolina and Georgia.",4F6GGZxcICE,2.0,0.0
@sammiejones-e5g,Fox News close down too they alway tell lies,4F6GGZxcICE,2.0,0.0
@stevenlongdon7640,Trump 2024 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,4F6GGZxcICE,1.0,0.0
@CindyF1,These polls won&#39;t  mean anything when it&#39;s over. So many democrats are voting for trump or any other minion on their ballot.. Trump 2024,4F6GGZxcICE,1.0,0.0
@ripp4308,fake news is so funny,4F6GGZxcICE,0.0,0.0
@stephanieballesteros620,CNN - 💩- HARRIS IS GOING TO LOSE IN A LANDSLIDE AND AMERICANS KNOW IT. CNN = SUCKERS AND LIARS!,4F6GGZxcICE,0.0,0.0
@ThePolosport83,Trump!!,4F6GGZxcICE,0.0,0.0
@penco-penco,To CNN: People are now aware of your cover up for kamala. Stop lying!,4F6GGZxcICE,0.0,0.0
@benvarela4472,CNN Always Embarrasses itself. Atlas Intel released their Final Poll &amp; it has Trump winning North Carolina by at least 5 points,4F6GGZxcICE,0.0,0.0
@Cooladventures333,We’re not falling for the propaganda polls …November 5 will be the real poll …….hopefully 🤔,4F6GGZxcICE,0.0,0.0
@foghornleghorn8651,"Such bias FAKE NEWS, they are the real danger to our freedom and country. These so called news agency&#39;s should be charged with treason against the American people!",4F6GGZxcICE,0.0,0.0
@Paul-lm5gv,"MY COLLEGE ROOMMATE DIED IN VIETNAM!  HE WAS 21.  HE WAS DRAFTED AND SENT THERE BY A DEMOCRAT PRESIDENT!  <b>Mothers of teenaged boys 17,18 and 19 should be scared to death that Biden-Harris&#39; weak foreign policy gets us into a war and they have to reinstate the draft!</b>  When you see N. Korean troops sent to Ukraine to fight for Russia - be worried! U.S. military recruitment is down! The Navy is mothballing ships bec. they don’t have enough sailors!  BUT TRUMP DOES NOT WANT TO SEND YOUR BOYS OFF TO WAR!",4F6GGZxcICE,0.0,1.0
@thomashunter5645,My respect for Trump has increased after he spoke against the genocide of Hindus and Christians in Bangladesh.,4F6GGZxcICE,10.0,0.0
@mikekelsall5859,Fake news 😂 trump smashing the polls Kamala got no chance 😂,4F6GGZxcICE,0.0,0.0
@ASOREMAGBOWO,LIARS NEWS NETWORK. MIGHT CONSIDER CHANGING TO LNN,4F6GGZxcICE,0.0,0.0
@umoabasute9424,"<a href=""http://www.youtube.com/results?search_query=%232024elections"">#2024Elections</a>: @KamalaHarris can’t run away from the failed 😞 leadership that both her and @POTUS Sleepy 😴 Joe brought to America 🇺🇸. The eye test shows us the American 🇺🇸 people/Voters🗳️ that Bidenomics ruined 😠 our economy. Why does Kamala deserve a raise to be President?",4F6GGZxcICE,0.0,0.0
@anitabeer1426,These two lied through their teeth,4F6GGZxcICE,0.0,0.0
@StockyDude,"People, watch the Joe Rogan interview with Vance. It’s more informative than the one with Trump. Some media outlets and content creators are already using edited snippets to misrepresent what was said. Watch it in its entirety and think for yourself.",4F6GGZxcICE,0.0,0.0
@DanielEberhardt-g7k,BS,4F6GGZxcICE,0.0,0.0
@Dr.GenevièveHuang,What Idiot Cackles thinks is offensive? She insane,4F6GGZxcICE,0.0,0.0
@ubiquitous8947,"This is a natural disaster that happens every year. When the hurricanes hit Georgia and North Carolina last month, Trump was the first to visit the affected areas instead of the president and vice president. When he shouted energy-related drill-drill-drill in Pennsylvania, I think Trump won. If Trump takes these three states, he will already have 270 electoral votes. Harris is incompetent in the economy, has a vague strategy, is lazy, and only wants their votes instead of securing jobs in the swing states. God bless Trump in 2024.",4F6GGZxcICE,0.0,0.0
@ChutneyInc.,The comment section alone shows that this is b.s.,4F6GGZxcICE,0.0,0.0
@Ron-Tactical,"It’s important to wake up and vote with your brain, not just your eyes—this is our future at stake.<br>Trump 2024 ♥ ♥ ♥",4F6GGZxcICE,6.0,3.0
@FentanylFloyd,Lmfao north Carolina of those we asked is the first clue 😂 nc is red fools,4F6GGZxcICE,0.0,0.0
@amandamedina2533,Bullshit!!! My friend is from Georgia and a fellow military man in service he told me most people in Georgia are supporting Trump!<br><br>My friend is so mad at Kamala for the TERRIBLE service they’ve had. He’s mad at Kamala for the Afghanistan incident. Mind you the guy is Captain of the Rangers 75th Unit. That speaks volume!,4F6GGZxcICE,1.0,0.0
@LifeLiver.,does it seem as though this “news” channel is rooting for Kamela ? ( why Not just report the news - not lean towards the candidate on the left ),4F6GGZxcICE,1.0,0.0
@JihunSeoung,Fake news ~~~ CNN is not a news program ~ CNN should bw ashamed of themselves,4F6GGZxcICE,0.0,0.0
@theuber4618,"The trend is a continuation from the 2022 midterms, when a similar stream of Republican-aligned surveys late in the cycle — some conducted by two high school students in Pennsylvania — forecast a “red wave” that would deliver large majorities for Republicans in both the House and the Senate.",4F6GGZxcICE,1.0,0.0
@MJMcKenzie322,To all you Harris voters: tell me why.,4F6GGZxcICE,12.0,35.0
@Topjunkie-r4s,"ABC affiliate in Penn mistakenly flashed official results that Harris won. Gee - how is that possible? Harris will win becuase 8,000,000 crawled under the fence in the last 4 years and will be voting for her.",4F6GGZxcICE,0.0,0.0
@BiGGBLUNT1,Trump 24❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,4F6GGZxcICE,0.0,0.0
@valerieprice1745,Don&#39;t take anything for granted.  The election will be decided on election day. End the woke insanity.  Get out and vote for Trump.,4F6GGZxcICE,3.0,0.0
@matthillard9363,"More CNN bias. The military should be called in to oversee the counting.  Here in Australia we saw republican counters physically removed from the counting rooms. Was it shown in the US? I just hope it&#39;s fair and whom ever wins, wins because that is what the people wish. I still believe America is the greatest country in the world and gas given so much hope to people all around the world that maybe one day they can live in freedom. So many live under tyranny and and don&#39;t have rights that your country has. We rarely get a say in what goes on in my country.  Last referendum was to put aboriginals in parliament without being elected. Of coarse it was voted no as that&#39;s insane to let someone into parliament because of skin colour",4F6GGZxcICE,0.0,0.0
@SteveJ-o3o,CNN has no credibility !,4F6GGZxcICE,0.0,0.0
@issa430,5 days left go vote for Trump don’t waste any time we need him back he’s our last hope and the best choice for America . 🇺🇸❤️,4F6GGZxcICE,1.0,0.0
@joeyzbf2,"🚨 FACTS: Nobody cares, Harris is no democracy and lost. CNN is the fake clowns 🤡 interfering to overthrow election through misinformation, disinformation and propaganda 🤣 CNN left-wing extremist fake news faction paid💰millions of dollars 💵 by democrats repeating and spreading their hourly propaganda rhetoric in the final hours to interfere and overthrow 2024 election 🗳️. CNN propaganda actors desperately trying anything and everything to brainwash viewers and nothing is working, Harris Border czar will never be president 🤣🤣🤣🤣<br><br>✅ Decision already made by we the American 🇺🇸 people and 72% of the democrat party. <br><br>❌ Biden and Border Czar Harris was a total failure to our nation and will never ever be president again. <br><br>🇺🇸 Real State of the Union 2020 - 2024<br>💸 National debt $35 Trillion ⬆️<br>💵 Fall of the USA 🇺🇸 dollar 💵 <br>💰Inflation ↗️<br>💵 Dem Reckless spending ⬆️<br>💵 Printing fake war dollars 💸 <br>〽️ Economy ⬇️<br>⛽️ Family Gasoline ⬆️<br>🍼 Baby formula ⬆️, more than gas ⛽️ <br>🥛 Milk ⬆️, more than gas ⛽️ <br>🥚 Eggs ⬆️, more than gas ⛽️ <br>🍞 Bread ⬆️, more than gas ⛽️ <br>🥣 Cereal ⬆️, more than gas ⛽️ <br>🥩 Meats ⬆️, more than gas ⛽️ <br>🍉 Fruits ⬆️, more than gas ⛽️ <br>🥦 Vegetables ⬆️, more than gas ⛽️ <br>💰 Taxes ⬆️<br>💳 Interest rates ⬆️<br>💰 401k Retirement ⬇️<br>💵 raise social security retirement ⬆️<br>🏠 Rent/Mortgage ⬆️<br>🔥 Corrupt politicians ⬆️<br>💴 Corrupt TV 📺 media ⬆️<br>💴 Corrupt social media ⬆️<br>👩‍🏫 Corrupt teachers union ⬆️<br>🏫 School trans shootings/ Media copycats ⬆️<br>💥 Mass shootings / Media copycats ⬆️<br>🐼 Zoo valdalism / Media copycats ⬆️<br>👨🏻‍🦰 Men cheating women sports ⬆️<br>🗳 Pander/buy student voters ⬆️<br>🗳 Pander votes from extremist groups ⬆️<br>🗳 Manipulate elections ⬆️<br>🧑‍⚕️ Healthcare ⬇️<br>🔪 Crime/violence ⬆️<br>👮‍♀️ Defund police ⬆️<br>👮‍♀️ Police wages ⬇️<br>🪖 Miltary morale ⬇️<br>🧒 Grooming/sexing school children ⬆️<br>🏫 Education ⬇️<br>🏫 Dem radical ideologies in schools ⬆️<br>👩‍🏫 Public School teachers ⬇️<br>👨‍🏫 Teacher wages ⬇️<br>🇸🇾 Biden looting oil from Syria 🇸🇾 ⬆️<br> ⚔️ Dem Weaponizing DOJ ⬆️<br>🇺🇦 Ukraine Blank 💵 Checks ⬆️<br>👳🏻‍♂️ Foreign relations ⬇️<br>🇷🇺 Proxy war 💥 with Russia 🇷🇺 ⬆️<br>🇲🇽 Border 🔒 Security ⬇️<br>🇲🇽 Border Mass ⚰️ Graves ↗️<br>🇲🇽 Border Cartel drug imports ⬆️<br>🇲🇽 Fentanyl deaths 💀 12+ daily ⬆️<br>🇲🇽 10+ mil border Illegals ⬆️<br>🇲🇽 Dem grooming illegals to vote 🗳 ⬆️<br>🇲🇽 Human trafficking ⬆️<br>🇲🇽 Sanctions on Mexico ⬇️<br>🇲🇽 Terrorists entering our border ⬆️<br>🇲🇽 Labor trafficking, Pelosi crop 🌽 pickers ⬆️<br>🇲🇽 Border Billion dollar 💵 Industry ⬆️<br>🇺🇸 Minimum wages ⬇️<br>📺 Dem media propaganda brainwash 🧠 ⬆️<br>📺 Dem inciting hate and violence ⬆️<br>📺 Dem Trump propaganda ⬆️<br>📺 Dem Musk propaganda ⬆️<br>📺 Dem DeSantis propaganda ⬆️<br>📺 Dem election 🗳 propaganda ⬆️<br>📺 Dem Ukraine 🇺🇦 propaganda ⬆️<br>📺 Dem Russia 🇷🇺 propaganda ⬆️<br>📺 Dem inciting racism ✊🏼✊🏾✊🏽⬆️<br>📺 Dem inciting anti-religion ⛪️ ⬆️<br>📺 Dem inciting sexing children👙⬆️<br>📺 Dem inciting extremist groups 🌈 ⬆️<br>📺 Dem inciting mass shootings💥⬆️<br>📺 Dem Classified Docs 📄 propaganda ⬆️<br>📺 inciting conflicts with foreign nations ⬆️<br>📺 Press Secretary daily lies/deceptions ⬆️<br>💻 Hunter laptop scandal ⬆️<br>💻 Biden classified document scandal ⬆️<br>💰 Biden China 🇨🇳 millions from adversaries ⬆️<br>🇮🇱 Biden’s weapons to israel 🇮🇱 ⬆️<br>🇮🇱 Biden funding billions to israel 🇮🇱 ⬆️<br>🇮🇱 Israel 🇮🇱💵 investors own USA 🇺🇸 ⬆️<br>🇮🇱 Biden pro-genocide palestine 🇵🇸 ⬆️<br>🇮🇱 Biden’s pro-war against Middle East ⬆️<br>🇦🇫 Biden Drone attack in Kabul Afghanistan kills 10 civilians (7 children). No one fired.<br>💥 Blowing up German 🇩🇪 NordStream gas pipelines.<br>🇺🇦 Blowing Ukraine Dam 💦 <br>🇺🇦 Blowing up Russian 🇷🇺 Bridge<br>🇺🇦 Ukraine Human Trafficking “baby factories”<br>🇺🇦 Ukraine Red Cross Black Marketing ORGANS<br>👨‍⚖️ Biden still not impeached because democrats own DOJ<br>👨🏻‍🦳Biden democrat deep state conspiring insurectionists removing trump from state ballots <br>💥 Biden democrat insurrectionists and incitiment to eliminate trump ☠️",4F6GGZxcICE,0.0,0.0
@hearmeout1966,Vote to protect and to restore the loss of women’s reproductive freedom and access to healthcare. Women’s lives and freedoms are literally at stake in this election. Vote Harris/Walz 🇺🇸🇺🇸🇺🇸,4F6GGZxcICE,0.0,0.0
@jeffhampton2767,Trump is winning in 5 swing states.,4F6GGZxcICE,1.0,0.0
@annamoreau4068,Ain’t looking good for Harris,4F6GGZxcICE,28.0,2.0
@daisylavender5275,Fake polls. Wait until after election for the troof.,4F6GGZxcICE,1.0,0.0
@johnmcdonald8673,"Trump is in to divide our nation and as a Republican, let us wake up and choose Kamala. Trump does not represent Republican values. We seen January 6th. <br>Seen how he speaks about our service members, how he degrades people with disabilities, how he doesn’t think women have a choice about their bodies, separated children from their parents and those kids ended up in human trafficking. Such in human does not represent America or Christianity",4F6GGZxcICE,1.0,2.0
@jakepadgett5569,It’s so odd that a ton of black folks are voting for the racist nazi dictator.,4F6GGZxcICE,0.0,1.0
@honahwikeepa2115,YouTube endorses CNN Misinformation.,4F6GGZxcICE,1.0,0.0
@heep34987yt,"America as we knew it is dead… when almost 50% of the country is willing to vote for a convicted felon who has Nazi admirations, it doesn’t matter who wins the election. Failure of the great experiment is imminent.",4F6GGZxcICE,2.0,0.0
@austin_madore9417,Trump 2024,4F6GGZxcICE,0.0,0.0
@jamesescobar8577,"This election is basically already over with, Donald Trump will be your President again.",4F6GGZxcICE,1.0,0.0
@johnm5229,"<a href=""http://www.youtube.com/results?search_query=%23boricuasconharrispresidenta2024"">#BoricuasConHarrisPRESIDENTA2024</a> <a href=""http://www.youtube.com/results?search_query=%23latinsforharris2024"">#LatinsForHarris2024</a> #<a href=""http://www.youtube.com/results?search_query=%23kamalaharrisforpresident2024"">#KamalaHarrisForPRESIDENT2024</a>",4F6GGZxcICE,0.0,0.0
@Bradanderson1163,This false poll is so we dont question the 3am ballot drop.,4F6GGZxcICE,0.0,0.0
@MarksmansBeast2,how hard is it to admit that your candidate is going to lose because the American people simply don’t buy her fake ass??,4F6GGZxcICE,0.0,1.0
@uppercut1988,UuuuuhhBULLSHIT,4F6GGZxcICE,0.0,0.0
@BSdetector78,"I was going to vote, but I lost my &#39;I&#39;m Really That Easily Convinced&#39; sticker.",4F6GGZxcICE,0.0,0.0
@MrDelthand,These voter categories make no sense,4F6GGZxcICE,0.0,0.0
@cameron.t,I need a poll about how much we trust polls,4F6GGZxcICE,0.0,0.0
@DD-xu3nl,We get it Dana lol,4F6GGZxcICE,0.0,0.0
@SherwoodMa63744,Covering<br>Nonsense<br>News,4F6GGZxcICE,0.0,0.0
@Princess-d4f3h,CNN.MSNBC 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤢🤢,4F6GGZxcICE,0.0,0.0
@natalialokchina8466,"your channel appears to be responsible for the dissemination of hate, lies, and negative comments, all while maintaining a demeanor of smiles. This behavior is deeply concerning and shameful.",4F6GGZxcICE,0.0,0.0
@aprylrivera1744,Blue landslide 🎉🎉,4F6GGZxcICE,0.0,0.0
@zulfiajones2583,Voted yesterday with my 2 sons here in FL for the Trump team to save America! ❤️❤️❤️<br>Please vote! Got scared after listening to Joe Rogan&#39;s show with Vance. He explained and justified that There is a huge chance to turn the whole country blue for the next 30 years like California if Kamala wins this election. This country and democracy will be done if Democrats win. Please vote🙏❤️,4F6GGZxcICE,51.0,3.0
@bidenconie2,MORE FAKE POLLING !  CNN would never report that Scamala is losing!  Vote for TRUMP to save our country!,4F6GGZxcICE,0.0,0.0
@mitchell-uk9up,If you actually think sbout what they say trump is up outside the margin of error. They need to go back and check their math. I am and risk manager i know number. Numbers dont lie but they are subjectlbe,4F6GGZxcICE,1.0,0.0
@laurabaker9468,TRUMP 2024🎉,4F6GGZxcICE,13.0,0.0
@occocaubai..8606,CNN IS NOT POPULAR ANY MORE ...,4F6GGZxcICE,0.0,0.0
@unqualifiedproductions1275,Lmao.<br>Okay guy how does it ALWAYS look 50 50 every election?!,4F6GGZxcICE,0.0,0.0
@danbojackso4019,"trump is gonna win, if it is tied he is up by 7-9points",4F6GGZxcICE,0.0,0.0
@FreeSpeech1959,Any man who votes for woke Harris is voting to hasten his own demise.,4F6GGZxcICE,1.0,0.0
@Retribution67,BAAAA Trump is Destroying Kommiela in all the states except tied in Virginia 2024 IS PURE TRUMP LANDSLIDE LIBTARDS,4F6GGZxcICE,0.0,0.0
@GaryHoffman-p9r,"CNN explaining how they are idiots, they are so funny",4F6GGZxcICE,0.0,0.0
@TABUK_SHAKUR,Fake ballots and fake News,4F6GGZxcICE,0.0,0.0
@emmy4537,Камала жеңсе өлкөң утулат.,4F6GGZxcICE,1.0,0.0
@darleanemartinez7650,I don’t believe your hype ! There’s no way trump is close to Kamala please stop gaslighting the people of the USA vote blue !,4F6GGZxcICE,0.0,0.0
@nickmaravi6187,I hope they cancel this fake news network,4F6GGZxcICE,0.0,0.0
@stoopstified7376,"I know,...you know 😂",4F6GGZxcICE,0.0,0.0
@Coinresearcherant,"Every politician serves the j ruling families, allegedly. They want the total geno cide of Whi te folk, imo.<br>re negade tribu ne dott kom",4F6GGZxcICE,0.0,0.0
@Randall88503,"Your story on trump was hilariously out of context. Maybe trans women can protect women in their spaces though, so maybe they don’t need any help.",4F6GGZxcICE,0.0,0.0
@MsMickeygal,🌊🌊🌊🌊👠👠🇺🇸,4F6GGZxcICE,0.0,0.0
@tomasrosario5543,"NC , will filp for Democrats",4F6GGZxcICE,0.0,0.0
@Joeshmowfromkokomo,Polls are for firemen and strippers.,4F6GGZxcICE,0.0,0.0
@ghays9742,Biden was literally biting babies at a Halloween event today. This administration the Biden Kamala Cheney Bunch has done so much damage in a corrupted power grab it has been insane.<br>Vote Trump ❤💙,4F6GGZxcICE,2.0,0.0
@Jayzilla-jr4fr,The half-breeds telling real black men how to vote lost them millions of votes.,4F6GGZxcICE,2.0,0.0
@leonorrivera8475,Trump Trump Trump.....for President!!! 🎉🎉🎉 ❤❤❤<br>GOD BLESS AMERICA 🇺🇸 🙏🙏🙏,4F6GGZxcICE,22.0,0.0
@TW-SB,"Trust your eyes. I go by the L.A. Times and Washington Post not endorsing Kamala, and 85% of the people interviewed on the street stating that they will vote for Trump—and this is just about everywhere, with every demographic. The only place I have seen where it has been 50/50 is when asking people in Detroit.<br><br>Oh yeah, don&#39;t forget Kamala getting booed at her own rallies. The Dems are pushing the black and female voters because they are not turning out—and those should be her strongest voting blocs.",4F6GGZxcICE,2.0,1.0
@matjones97,"Lies  heres CNN18 poll on YouTube.<br><a href=""https://www.youtube.com/post/UgkxhQxIraBVoVMDSpgMNiYQyv4an0Sk1oPG"">http://youtube.com/post/UgkxhQxIraBVoVMDSpgMNiYQyv4an0Sk1oPG?si=-6tByTM58hhN5Y3W</a>",4F6GGZxcICE,0.0,0.0
@tbone1780,C n n used to mean something in the news but no longer.😒,4F6GGZxcICE,1.0,0.0
@alexiades,"As a garbage Trump supporter, you need to VOTE TRUMP 2024 so we never have to hear the word &quot;Kamala&quot; again.",4F6GGZxcICE,0.0,0.0
@pocabellcanandwill777,"What they always say at election time with the polls, Trump beats it every time.  F A K <br>E newz",4F6GGZxcICE,0.0,0.0
@FidelisAkem,"WHEN DID TRUMP ACTUALLY BAN ABORTION IN AMERICA,THAT WE KEEP HEARING,&quot;A TRUMP ABORTION BAN&quot;? I CAN&#39;T FIND ANY TRUMP ABORTION BAN ANYWHERE ON THE INTERNET-THE ENTIRE MEDIA HAS REFUSED TO FACT CHECK KAMALA HARRIS AND SHE KEEPS GOING WITH SO MANY LIES.<br><br>GARBAGE AMERICANS FOR TRUMP 2024",4F6GGZxcICE,0.0,0.0
@user-wc6qw7zw6b,CNN news fucking layer,4F6GGZxcICE,0.0,0.0
@Gumnami_Baba_us,Go Vote Trump regardless of any state you are from.,4F6GGZxcICE,6.0,0.0
@TrumpBeat2Women,All the polls indicate all the swing states are 50/50 lol,4F6GGZxcICE,0.0,0.0
@user-di8hm2jl2u,I have never met a single person in my entire life that has ever been called for a poll on the presidential race.,4F6GGZxcICE,0.0,0.0
@tonytravelerroute66,"&quot;White non-educated voters&quot;.. If they were educated in the US  primary and secondary education system then they certainly are non-educated, thanks to the teacher&#39;s union and the Democrat Party. College educated is even worse.",4F6GGZxcICE,0.0,0.0
@handsomestik,Here comes the steal,4F6GGZxcICE,0.0,0.0
@FreddyJong-co6cb,Legal migrants/Legal refugees for trump 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,4F6GGZxcICE,9.0,0.0
@larryzigler6812,💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,4F6GGZxcICE,2.0,0.0
@groovytunes2,When you finally realized that you have been supporting the losing campaign.<br>And somehow believe you should still keep your job.<br>😂😂😂😂,4F6GGZxcICE,0.0,0.0
@keithdrower9120,This woman has shown her colours before this. Dont swallow this B.S.,4F6GGZxcICE,1.0,0.0
@TorukMaktoDracarys,"Wanna know why more than half of US 🇺🇸 ❤ President Trump, America could Afford to EAT, as Real Wages were RISING faster than cost of living for the 1st time since JFK 1963 Econ Policies which is what the 2017 are modeled after",4F6GGZxcICE,0.0,0.0
@needinput9805,"ABC mistakenly aired election results showing Kamala win 10 days in advance. <br><br>Kinda like how the BBC in 2001 aired building 7 collapsed during 9/11 before it even happened…<br><br>Are they psychic? NO<br><br>The world is just a big stage, everything is preplanned and your votes don’t matter. “Order out of chaos” they already have chosen",4F6GGZxcICE,1.0,0.0
@teslacarolina,Propaganda joke CNN😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,4F6GGZxcICE,245.0,5.0
@Evacamposjesusfreak,How many final polls is CNN going to put out? 😂😂,4F6GGZxcICE,0.0,0.0
@peterbova,Garbage comments from Biden have done in Harris been voting republican 38 years no one cared now my wife and kids are Nazi racist garbage now life long taxpayers no criminal past no back taxes but we are garbage,4F6GGZxcICE,0.0,0.0
@Discopuss,"They have to tell you it&#39;s close. If Trump were winning big, you&#39;d get upset and turn it off. If Harris were winning big, they&#39;d look like fools when she loses. The only way to maintain plausible deniability is to consistently tell you it&#39;s a &quot;close race.&quot; Incidentally, it&#39;s also the only way to steal it. You&#39;re watching a deep state soap opera, not an election.",4F6GGZxcICE,0.0,0.0
@thedinodenaviary,I seriously dont understand how ANY people of colour or immigrants could vote for Trump!,4F6GGZxcICE,0.0,1.0
@jjones5424,Why is this bash lady standing there????  He can read the screen just fine. Sit down.  This channel is a joke!!!,4F6GGZxcICE,0.0,0.0
@Mike-uv4iu,"LMAO, Oh My",4F6GGZxcICE,0.0,0.0
@mikeq6384,"CNN , final poll <a href=""http://www.youtube.com/results?search_query=%23200"">#200</a>,  as usual they even have to lie about it being final poll !  CNN, and all their talking heads should be<br>sanctioned by the public and fined for all of the lies they have put forth as truth, even after the proof that what they were&#39;<br>saying was a lie !  That&#39;s why their ratings are in the toilet,  people finally realize they have no credibility, no integrity, NO TRUTH HERE !   Vote TRUMP 2024, and lets get this media exposed and made to account for all the lies they continue to spew.",4F6GGZxcICE,0.0,0.0
@MissRed92837,🗳️🗳️🗳️🔵🔵🔵🇺🇸🇺🇸🇺🇸,4F6GGZxcICE,1.0,0.0
@larmo5633,Trump 2024,4F6GGZxcICE,3.0,0.0
@Nyc965,Fake news,4F6GGZxcICE,1.0,0.0
@antoniorodriguez7515,No crear leader???? Fake news,4F6GGZxcICE,0.0,0.0
@asadbhuiyan5719,"Please, people are happy with final day,, she🎉💐,, usa new make history usa president 🎉💐God bless usa. Respect",4F6GGZxcICE,2.0,0.0
@ricardodsavant2965,🤣,4F6GGZxcICE,0.0,0.0
@samuelreddy7816,Obviously polls with a +/- 3% accuracy don&#39;t tell us much in a tight race by predicting 49 vs 50%,4F6GGZxcICE,0.0,0.0
@TheMS26,🍊🤡 is losing and they know it. 😂,4F6GGZxcICE,5.0,3.0
@dieterradeke4612,FASCIST CNN WITH STUPID DANA BASH PRESENTS MORE POLL LIES,4F6GGZxcICE,0.0,0.0
@JS-rn1tj,Polls are the imagination of media channels to get clicks. They have no idea and guessing at best. All these breakdowns are fictional. Do better.,4F6GGZxcICE,0.0,0.0
@staffdesigner8834,"People with small minds who can&#39;t think for themselves don&#39;t support Trump because they don&#39;t have the mental capacity to listen to kamala&#39;s words and determine that she is a complete moron.   They listen to mis-information, which their tiny minds cannot see for what it is, and they then don&#39;t support the guy who has been the best president we have ever had.  People should have to take an IQ test before being allowed to have children.",4F6GGZxcICE,2.0,0.0
@davidbuckley46,Donald trump 47th president,4F6GGZxcICE,9.0,0.0
@DaveSchultzXXL,RCP has New Hampshire TIED..😂,4F6GGZxcICE,0.0,0.0
@Bookworm214-y3d,"There is a lot of fear and hesitation around the table, you can sense it...every word, every pause is calculated as to not say the wrong thing...not to slip some emotion or wrong word...its scary to watch",4F6GGZxcICE,1.0,0.0
@RiyaRahman-u6p,Lie lie lie,4F6GGZxcICE,0.0,0.0
@NeuronIron,Women 🗳 going to vote for Harris 🥥 in a 🌊 LANDSLIDE! GO. VOTE.,4F6GGZxcICE,3.0,0.0
@Otis-vx2kv,&quot;The polls  cant be right  because  i dont agree  with them &quot;  snowflakes,4F6GGZxcICE,0.0,1.0
